,age,ecode,inpatient,sex,high_income,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N21,N22,N23,N24,N25,N26,N27,N28,N3,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N4,N40,N41,N42,N43,N44,N45,N46,N47,N48,N5,N51,N52,N53,N54,N6,N7,N8,N9,N99
836,10,inj_mech_gun,1,1,0,0,0,0.000810045,0.000405022,0,0.030376671,0.025111381,0.017010936,0.020656136,0.052652896,0.007290401,0.000810045,0.043337384,0.001620089,0.062778453,0.006885379,0.000405022,0.006075334,0.029566626,0.00526529,0.023896314,0.009315512,0.000810045,0.001215067,0.002835156,0.002025111,0.001620089,0,0,0.001620089,0.004455245,0.019441069,0.000405022,0.399351964,0.015795869,0.041717294,0.093560146,0.003240178,0.003240178,0.013770757,0.014580802,0.014985824,0.000810045,0,0,0,0,0.002025111,0.000810045,0.01417578,0.003240178,0
837,10,inj_mech_gun,1,1,1,0,0,0,0,0,0.006043513,0.003223207,0.005237712,0.025382756,0.020547945,0.001208703,0.002820306,0.012892828,0.002014504,0.002014504,0.024174053,0.000402901,0.002014504,0.004834811,0.000402901,0.026188558,0.003626108,0.002820306,0.001208703,0.000805802,0.004029009,0.002417405,0,0,0.000402901,0.021353747,0.152699436,0,0.561240935,0,0.029008864,0.048348106,0.004834811,0,0.000402901,0.018936342,0.000805802,0.000805802,0,0,0,0,0.002417405,0.001208703,0.003223207,0,0
838,10,inj_mech_gun,1,2,0,0,0,0.00128866,0,0,0.030927835,0.034793814,0.019329897,0.014175258,0.030927835,0.014175258,0,0.043814433,0.003865979,0.074742268,0.006443299,0,0.006443299,0.045103093,0.005154639,0.032216495,0.005154639,0,0.00257732,0.00257732,0.003865979,0.00128866,0,0,0.00128866,0.005154639,0.010309278,0.00128866,0.37628866,0.042525773,0.048969072,0.076030928,0.00257732,0.00128866,0.015463918,0.011597938,0.010309278,0,0,0,0,0,0.00128866,0.00128866,0.009020619,0.006443299,0
839,10,inj_mech_gun,1,2,1,0,0,0,0,0,0.004672897,0.004672897,0.007009346,0.014018692,0.007009346,0.002336449,0.002336449,0.021028037,0,0.004672897,0.023364486,0,0,0.011682243,0,0.011682243,0.002336449,0.002336449,0.01635514,0,0.002336449,0.004672897,0,0,0,0.007009346,0.123831776,0,0.612149533,0,0.03271028,0.060747664,0.002336449,0,0,0.018691589,0,0,0,0,0,0,0,0,0,0,0
840,10,inj_mech_other,0,1,0,0,0,6.58E-05,6.58E-05,0.000197291,0.352295147,0.00466921,0.003353939,0.005458372,0.022162304,6.58E-05,0.000131527,0.005392608,0.000460345,0.011377088,0.00111798,6.58E-05,0.000789162,0.003880047,0.001512561,0.002499014,0.005852953,0.000131527,6.58E-05,0.000131527,0,0,0.000131527,0.000197291,0.000854926,0.000657635,0.079639616,0,0.268117848,0.000723399,0.000526108,0.00466921,0.112587137,0.000263054,0.000460345,0.10535315,0.000328818,6.58E-05,0,0,0,0,0.002762068,0.000394581,0.000526108,0,0
841,10,inj_mech_other,0,1,1,0,0,0,0.005050505,0,0.075757576,0.02020202,0.116161616,0.02020202,0.136363636,0,0,0.075757576,0,0.101010101,0.005050505,0,0,0.005050505,0,0.161616162,0.005050505,0,0.025252525,0.005050505,0,0.005050505,0,0.045454545,0.005050505,0,0.02020202,0,0.131313131,0,0,0.005050505,0.01010101,0,0.005050505,0.005050505,0.01010101,0,0,0,0,0,0,0,0,0,0
842,10,inj_mech_other,0,2,0,0,0,0,0.000189466,0.000568397,0.389920424,0.00530504,0.002841986,0.007578628,0.015725654,0.000189466,0,0.00397878,0.000189466,0.005494505,0.00132626,0.000189466,0.000378931,0.002273588,0.002463054,0.002841986,0.004168246,0.000189466,0,0.000378931,0,0,0,0.000189466,0.002084123,0.001515726,0.067639257,0,0.242137173,0.000757863,0.000568397,0.004357711,0.116900341,0,0,0.11386889,0.000189466,0.000378931,0,0,0,0,0.002273588,0.000568397,0.000378931,0,0
843,10,inj_mech_other,0,2,1,0,0,0,0.011627907,0.011627907,0.034883721,0.011627907,0.174418605,0.023255814,0.104651163,0,0,0.046511628,0,0.069767442,0.046511628,0,0.011627907,0,0,0.058139535,0.034883721,0,0.023255814,0,0,0,0,0.034883721,0,0,0.023255814,0,0.209302326,0,0,0.023255814,0,0,0,0.034883721,0,0,0,0,0,0,0,0,0,0.011627907,0
844,10,inj_mech_other,1,1,0,4.39E-05,8.79E-05,0.000658906,0.00136174,0.000834615,0.110300901,0.025170217,0.021656051,0.037645508,0.09255436,0.004524489,0.002547771,0.05793982,0.001625302,0.112453327,0.007511531,8.79E-05,0.001405667,0.022314957,0.013705249,0.028420821,0.040676477,0.000483198,0.000878542,0.001317812,0.000263562,0.000219635,0.000131781,0.001625302,0.014627718,0.017834395,0.045464529,0.001976719,0.212826708,0.011069624,0.006545135,0.017790468,0.006984406,0.002987042,0.012255656,0.015023062,0.015330551,0.001493521,0,0,0,0,0.005446958,0.004919833,0.011816385,0.007160114,0
845,10,inj_mech_other,1,1,1,0,1.32E-05,0.000662383,0.003563622,0.000119229,0.061840101,0.015552759,0.013009207,0.016109161,0.129482679,0.002636285,0.013737829,0.071100219,0.002013645,0.103755713,0.085897861,0.000927337,0.00158972,0.020957806,0.017089488,0.025038087,0.005073856,7.95E-05,5.30E-05,0.000370935,0.001086309,0.000808108,6.62E-05,0.000861098,0.010280188,0.019937736,0.037398159,0.000476916,0.230178181,0.000238458,0.003855071,0.020494138,0.015168577,0.000437173,0.000582897,0.059839703,0.000582897,0.00022521,0,0,0,0,0.001033318,0.000490164,0.004742664,0.000543154,0
846,10,inj_mech_other,1,2,0,0,0,0.000571755,0.003001715,0.001143511,0.119639794,0.024871355,0.020154374,0.03401944,0.084476844,0.007575758,0.001286449,0.043596341,0.002287021,0.079045169,0.003430532,0.000285878,0.001715266,0.024728416,0.018010292,0.02672956,0.034591195,0.001715266,0.001572327,0.004145226,0.000285878,0.000142939,0.000285878,0.001000572,0.012864494,0.028873642,0.045597484,0.002001144,0.216266438,0.028158948,0.005145798,0.01700972,0.00728988,0.003859348,0.016437965,0.020297313,0.016009148,0.000714694,0,0,0,0,0.003430532,0.002572899,0.020297313,0.012864494,0
847,10,inj_mech_other,1,2,1,4.09E-05,0,0.000163653,0.003436707,8.18E-05,0.067138532,0.012478521,0.014115048,0.023075035,0.120162016,0.001063743,0.019270109,0.04320432,0.001227395,0.057114802,0.074093773,0.000818264,0.001391048,0.011332951,0.016078881,0.026307176,0.006218804,0.000531871,0.000204566,0.000368219,0.000654611,0.000654611,4.09E-05,0.000368219,0.01530153,0.024179691,0.030766713,0.000490958,0.305048687,0.000531871,0.002945749,0.011414778,0.024670649,0.000490958,0.000981916,0.075566648,0.000736437,0.00012274,0,0,0,0,0.000695524,0.000490958,0.00360036,0.000327305,0
848,10,inj_non_disaster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0.310344828,0,0,0,0,0,0.206896552,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0.103448276,0,0,0,0,0.068965517,0.034482759,0.137931034,0.034482759,0,0,0,0,0,0,0,0.034482759,0,0
849,10,inj_non_disaster,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
850,10,inj_non_disaster,0,2,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0.058823529,0,0.176470588,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0
851,10,inj_non_disaster,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,10,inj_non_disaster,1,1,0,0,5.39E-05,0.001994394,0.003719276,0.003018542,0.067809401,0.056489866,0.015308323,0.02393273,0.052177663,0.01207417,0.000970246,0.074439414,0.003341958,0.306543769,0.006198793,0.000269513,0.002371712,0.038540319,0.009432945,0.015308323,0.008300992,0.001239759,0.002210004,0.002102199,0.00043122,0.000269513,0.000862441,0.000107805,0.002479517,0.002371712,0.009756361,0.00274903,0.079560155,0.042636912,0.006306598,0.019081501,0.002317809,0.003934886,0.046841311,0.00910953,0.030185425,0.000377318,0,0,0,0,0.001024148,0.001347564,0.023124191,0.007276843,0
853,10,inj_non_disaster,1,1,1,0,0,0,0,0,0.010703364,0.012232416,0.004587156,0.010703364,0.019877676,0.004587156,0,0.042813456,0.003058104,0.033639144,0.00764526,0,0.00764526,0.00764526,0.025993884,0.018348624,0.003058104,0,0,0.001529052,0,0,0.001529052,0.004587156,0,0.004587156,0.010703364,0,0.051987768,0.012232416,0,0.00764526,0.00764526,0.53058104,0.010703364,0.016819572,0,0,0,0,0,0,0.001529052,0.001529052,0.108562691,0.01529052,0
854,10,inj_non_disaster,1,2,0,0,0,0.00196319,0.006380368,0.003803681,0.064294479,0.056564417,0.017177914,0.022699387,0.04404908,0.015460123,0.000122699,0.084171779,0.006625767,0.195214724,0.005153374,0.000245399,0.00404908,0.044417178,0.013865031,0.015582822,0.004662577,0.001595092,0.002944785,0.001840491,0.001104294,0.000122699,0.000736196,0,0.001226994,0.00208589,0.008957055,0.00196319,0.095092025,0.08601227,0.004294479,0.016564417,0.000736196,0.006380368,0.071042945,0.010429448,0.029570552,0.000122699,0,0,0,0,0.000736196,0.000858896,0.036932515,0.012147239,0
855,10,inj_non_disaster,1,2,1,0,0,0,0.002680965,0,0.010723861,0.002680965,0.002680965,0.002680965,0.008042895,0.002680965,0,0.034852547,0,0.024128686,0.013404826,0,0,0.010723861,0.018766756,0.002680965,0.002680965,0,0,0,0,0,0.002680965,0,0.002680965,0.008042895,0.002680965,0,0.040214477,0.029490617,0.002680965,0.008042895,0.010723861,0.605898123,0.008042895,0.029490617,0,0,0,0,0,0,0,0,0.09383378,0.016085791,0
856,10,inj_othunintent,0,1,0,0,0,0.001764706,0,0.004117647,0.293529412,0.015882353,0.008235294,0.009411765,0.027058824,0.000588235,0,0.018235294,0.002352941,0.022941176,0.002941176,0.000588235,0.000588235,0.007647059,0.002352941,0.005882353,0.004705882,0.001176471,0,0.000588235,0,0,0,0,0,0.000588235,0.090588235,0,0.190588235,0.021176471,0,0.007058824,0.109411765,0.021176471,0.000588235,0.117647059,0,0,0,0,0,0,0.001176471,0,0.008823529,0.000588235,0
857,10,inj_othunintent,0,1,1,0,0,0.034482759,0.034482759,0,0.206896552,0.034482759,0.034482759,0.103448276,0.172413793,0,0,0.206896552,0,0.034482759,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0.034482759,0.034482759,0,0,0,0,0,0,0,0,0,0,0
858,10,inj_othunintent,0,2,0,0,0,0.001594896,0.001594896,0.003189793,0.363636364,0.012759171,0.006379585,0.007974482,0.023923445,0,0,0.027113238,0,0.007974482,0.001594896,0,0,0.009569378,0.003189793,0.003189793,0.003189793,0,0,0,0,0,0,0,0,0,0.07814992,0,0.157894737,0.035087719,0.001594896,0.001594896,0.094098884,0.022328549,0,0.130781499,0,0,0,0,0,0,0,0,0.001594896,0,0
859,10,inj_othunintent,0,2,1,0,0,0,0.142857143,0,0.285714286,0,0.071428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,10,inj_othunintent,1,1,0,6.13E-05,0.000122669,0.002208047,0.00343474,0.002760059,0.065444063,0.04888371,0.021467125,0.026128557,0.068265456,0.011898921,0.00251472,0.065505397,0.004968106,0.170142296,0.010242885,0.000490677,0.006317468,0.033304711,0.013432287,0.060966634,0.020179097,0.000674681,0.002576055,0.004477429,0.000245339,0.00079735,0.000981354,6.13E-05,0.004906771,0.005397448,0.019320412,0.002024043,0.091695289,0.033366045,0.004784102,0.027968597,0.002085378,0.006133464,0.039560844,0.008525515,0.021528459,0.000858685,0,0,0,0,0.00251472,0.001594701,0.060291953,0.01889107,0
861,10,inj_othunintent,1,1,1,0,0.000421078,0.00240616,0.032904235,0.000782002,0.06520693,0.036693936,0.018768046,0.014436959,0.059913378,0.010887873,0.000721848,0.179920597,0.009564485,0.132158325,0.016301732,0.000541386,0.003128008,0.040483638,0.047882579,0.052153513,0.008962945,0.000782002,0.000842156,0.001744466,0.001383542,0.001323388,0.000661694,0.001624158,0.003248316,0.005654475,0.041145332,6.02E-05,0.06671078,0.001684312,0.004090472,0.024001444,0.01672281,0.004270934,0.013955727,0.01672281,0.000842156,0.000541386,0,0,0,0,0.002045236,6.02E-05,0.051311357,0.004331088,0
862,10,inj_othunintent,1,2,0,0,0.000133672,0.003609143,0.007351958,0.002406095,0.054404491,0.055340195,0.024729314,0.024595642,0.051998396,0.017377356,0.000267344,0.074321615,0.007886646,0.131934233,0.007084614,0,0.00748563,0.041571982,0.01831306,0.070846144,0.00681727,0.000935704,0.004544847,0.004945863,0.000133672,0.000534688,0.001871408,0.000267344,0.003876487,0.007886646,0.014570245,0.002406095,0.07940115,0.077128726,0.003742815,0.021922203,0.00066836,0.009357038,0.051463708,0.010025398,0.019917123,0.000133672,0,0,0,0,0.000802032,0.000267344,0.056810587,0.017912044,0
863,10,inj_othunintent,1,2,1,0,0.000127389,0.001656051,0.043057325,0.002547771,0.110191083,0.05133758,0.018980892,0.012484076,0.054522293,0.00955414,0.000127389,0.156305732,0.007770701,0.132101911,0.011464968,0.001656051,0.003821656,0.03388535,0.047388535,0.055286624,0.004585987,0.001528662,0.001910828,0.002929936,0.001146497,0.001401274,0.001910828,0.002929936,0.001783439,0.004968153,0.020636943,0.000254777,0.078980892,0.003694268,0.002420382,0.015541401,0.021273885,0.00611465,0.027515924,0.022420382,0.00089172,0.000127389,0,0,0,0,0.001273885,0,0.017579618,0.001910828,0
864,10,inj_poisoning_gas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,10,inj_poisoning_gas,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,10,inj_poisoning_gas,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0
867,10,inj_poisoning_gas,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,10,inj_poisoning_gas,1,1,0,0,0,0,0,0,0.033333333,0.033333333,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0.016666667,0.016666667,0
869,10,inj_poisoning_gas,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001821494,0,0,0,0,0,0.001821494,0.95992714,0,0.001821494,0.001821494,0,0.005464481,0,0,0,0,0,0,0,0,0,0.025500911,0.001821494,0
870,10,inj_poisoning_gas,1,2,0,0,0.020408163,0,0,0,0,0,0,0.010204082,0,0,0,0,0,0.020408163,0,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897959184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0.020408163,0
871,10,inj_poisoning_gas,1,2,1,0,0.002369668,0,0,0,0,0,0,0,0,0,0,0,0,0.002369668,0,0,0,0,0,0.002369668,0,0,0,0,0,0,0,0,0,0,0,0,0.002369668,0.976303318,0,0,0,0,0.007109005,0,0.002369668,0,0,0,0,0,0,0,0.002369668,0.002369668,0
872,10,inj_poisoning_other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,10,inj_poisoning_other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,10,inj_poisoning_other,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,10,inj_poisoning_other,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,10,inj_poisoning_other,1,1,0,0,0,0.002222222,0,0.004444444,0.013333333,0.015555556,0.002222222,0.002222222,0.015555556,0,0,0.015555556,0.002222222,0.08,0.002222222,0,0,0.008888889,0,0,0,0,0,0,0,0,0,0,0,0,0.002222222,0,0.008888889,0.793333333,0,0.002222222,0,0.004444444,0.013333333,0.006666667,0,0,0,0,0,0,0,0,0.004444444,0,0
877,10,inj_poisoning_other,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.002415459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002415459,0,0,0,0,0,0.487922705,0.002415459,0.004830918,0.002415459,0,0.490338164,0.002415459,0,0,0,0,0,0,0,0,0.004830918,0,0
878,10,inj_poisoning_other,1,2,0,0,0,0,0,0.004237288,0.006355932,0.01059322,0.002118644,0.002118644,0.006355932,0.002118644,0,0.006355932,0,0.025423729,0,0,0,0.004237288,0.004237288,0.002118644,0,0,0,0,0,0,0,0,0,0,0.002118644,0,0.01059322,0.896186441,0,0.002118644,0,0.002118644,0.004237288,0,0.002118644,0,0,0,0,0,0,0,0.004237288,0,0
879,10,inj_poisoning_other,1,2,1,0,0,0,0,0,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003597122,0,0,0,0,0.003597122,0.54676259,0,0,0,0.003597122,0.431654676,0,0,0,0,0,0,0,0,0,0.003597122,0,0
880,10,inj_suicide_firearm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,10,inj_suicide_firearm,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,10,inj_suicide_firearm,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,10,inj_suicide_firearm,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,10,inj_suicide_firearm,1,1,0,0,0,0,0.008264463,0,0.016528926,0.041322314,0.016528926,0.008264463,0.016528926,0,0,0.016528926,0,0.024793388,0.024793388,0,0.008264463,0.024793388,0.008264463,0.066115702,0.008264463,0,0,0,0,0,0,0,0,0.016528926,0.033057851,0,0.495867769,0.024793388,0.016528926,0.033057851,0.008264463,0.024793388,0.024793388,0.024793388,0.008264463,0,0,0,0,0,0,0,0,0,0
885,10,inj_suicide_firearm,1,1,1,0,0,0.01369863,0,0,0.01369863,0.02739726,0.02739726,0,0,0,0,0.123287671,0,0.178082192,0.109589041,0,0.02739726,0.02739726,0.01369863,0.02739726,0,0,0.01369863,0,0,0,0,0,0,0.02739726,0.04109589,0,0.205479452,0,0.04109589,0.02739726,0.02739726,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0
886,10,inj_suicide_firearm,1,2,0,0,0,0,0,0,0.022727273,0.022727273,0,0.022727273,0.022727273,0,0,0.022727273,0,0.022727273,0,0,0,0.045454545,0,0.045454545,0,0,0,0,0.022727273,0,0,0,0,0,0.068181818,0,0.340909091,0.068181818,0.045454545,0.136363636,0,0,0.022727273,0,0.045454545,0,0,0,0,0,0,0,0,0.022727273,0
887,10,inj_suicide_firearm,1,2,1,0,0,0,0,0,0,0.055555556,0,0,0.055555556,0,0,0.166666667,0,0.166666667,0,0,0.055555556,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.055555556,0.166666667,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,10,inj_suicide_other,0,1,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.037037037,0,0,0.148148148,0.518518519,0,0,0,0,0.074074074,0,0,0,0,0,0,0,0.037037037,0,0,0,0
889,10,inj_suicide_other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
890,10,inj_suicide_other,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0.007692308,0,0,0.030769231,0.907692308,0,0,0,0,0.023076923,0,0,0,0,0,0,0,0,0,0.015384615,0,0
891,10,inj_suicide_other,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,10,inj_suicide_other,1,1,0,0,0,0,0.00041876,0.00041876,0.054020101,0.025544389,0.005862647,0.015075377,0.038525963,0.004606365,0.001256281,0.02680067,0.000837521,0.06281407,0.002512563,0,0.002093802,0.012144054,0.006700168,0.011306533,0.011306533,0.001675042,0.002093802,0.003350084,0.000837521,0,0.000837521,0.025963149,0.004187605,0.010469012,0.015075377,0.00041876,0.122696817,0.396984925,0.002093802,0.011306533,0.003350084,0.004606365,0.031825796,0.018844221,0.00879397,0,0,0,0,0,0.003350084,0.001256281,0.032244556,0.015494137,0
893,10,inj_suicide_other,1,1,1,0,8.77E-05,8.77E-05,0,0,0.004296738,0.000438443,0.000789197,0.000789197,0.004910558,8.77E-05,0,0.001403016,0.000263066,0.001403016,0.000438443,0,0.000701508,0.000263066,0.000789197,0.000876885,0.000175377,8.77E-05,0,0.003244476,0,0.000175377,8.77E-05,0.032532445,0,0.000964574,0.000701508,0,0.098649597,0.761574886,0.001139951,0.002279902,0.015082427,0.001227639,0.00359523,0.055156086,0.000526131,0,0,0,0,0,0,0,0.004735181,0.000438443,0
894,10,inj_suicide_other,1,2,0,0,0.000242777,0,0.000242777,0.000485555,0.012624423,0.003884438,0.002184996,0.002427774,0.005826657,0.000728332,0,0.005826657,0.000728332,0.015294975,0.000485555,0.000242777,0.000728332,0.002913328,0.000728332,0.003398883,0.001699442,0,0.001213887,0.003156106,0,0.000242777,0.000728332,0.00558388,0.000485555,0.003156106,0.00558388,0.000242777,0.035931051,0.834911386,0.000971109,0.002184996,0.000728332,0.003884438,0.019664967,0.005098325,0.003156106,0,0,0,0,0,0,0,0.008254431,0.004127215,0
895,10,inj_suicide_other,1,2,1,0,0.00016579,1.51E-05,3.01E-05,0,0.002396419,6.03E-05,3.01E-05,0.000316508,0.000120575,1.51E-05,0,0.000316508,0.000271293,9.04E-05,0.000105503,4.52E-05,0.000120575,4.52E-05,0.00016579,9.04E-05,0,4.52E-05,6.03E-05,0.002245701,0,1.51E-05,4.52E-05,0.003903601,0,0.000180862,0.000226077,0,0.078478952,0.867985953,4.52E-05,0.00016579,0.005682075,0.000617945,0.000602873,0.033157998,4.52E-05,1.51E-05,0,0,0,0,0,0,0.001899049,0.000180862,0
896,10,inj_trans_other,0,1,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0.055555556,0,0.277777778,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0.055555556,0,0,0,0.111111111,0.055555556,0,0,0,0,0,0,0,0,0,0
897,10,inj_trans_other,0,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,10,inj_trans_other,0,2,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,10,inj_trans_other,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,10,inj_trans_other,1,1,0,0.000760456,0,0.000760456,0.003802281,0.002281369,0.031178707,0.063878327,0.018250951,0.027376426,0.043346008,0.022053232,0.003041825,0.100380228,0.007604563,0.212927757,0.013688213,0.001520913,0.004562738,0.059315589,0.021292776,0.055513308,0.006844106,0.001520913,0,0,0.002281369,0,0.003041825,0,0.008365019,0,0.002281369,0.022813688,0.103422053,0.016730038,0.006844106,0.009885932,0.002281369,0.004562738,0.035741445,0.009885932,0.041064639,0.008365019,0,0,0,0,0.002281369,0.003802281,0.009885932,0.004562738,0
901,10,inj_trans_other,1,1,1,2.05E-05,0.000348604,0.002419719,0.0023582,0.000574171,0.01767625,0.047389575,0.01599475,0.01326744,0.017840299,0.020444572,0.000164049,0.136139934,0.007423205,0.13043924,0.045872124,0.001230365,0.007033589,0.053910511,0.064799245,0.018393963,0.001496945,0.000533158,0.004634376,0.007505229,0.002542755,0.002809334,0.005003486,0.002747816,0.002850347,0.011585941,0.011873026,0.000594677,0.086638232,0.031128245,0.013759587,0.05905754,0.033876061,0.004839437,0.049009556,0.026391338,0.000758725,0.000205061,0,0,0,0,0.000758725,0.000164049,0.032748226,0.002747816,0
902,10,inj_trans_other,1,2,0,0.006097561,0,0.004065041,0.00203252,0.006097561,0.034552846,0.06300813,0.024390244,0.010162602,0.028455285,0.034552846,0.00203252,0.101626016,0.004065041,0.130081301,0.008130081,0,0.004065041,0.085365854,0.044715447,0.050813008,0.004065041,0.00203252,0.00203252,0,0,0,0.006097561,0,0.004065041,0.004065041,0.006097561,0.014227642,0.138211382,0.038617886,0.00203252,0.014227642,0.004065041,0.006097561,0.040650407,0.016260163,0.026422764,0,0,0,0,0,0.00203252,0.00203252,0.018292683,0.004065041,0
